# doc_id	para_idx	verses
# source=library/source_links.json
# threshold=build_graph.MIN_SCORE (default 0.25 unless graphs were rebuilt with --min-score)
times_and_seasons:times_and_seasons_1839_1846_1839_december_vol_04_no_02	17	12
times_and_seasons:times_and_seasons_1839_1846_1839_july_vol_01_no_01	85	12
times_and_seasons:times_and_seasons_1839_1846_1840_april_vol_01_no_06	76	12
times_and_seasons:times_and_seasons_1839_1846_1840_april_vol_01_no_06	410	12
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	899	12
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	2243	12
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	2257	12
times_and_seasons:times_and_seasons_1839_1846_1842_july_vol_03_no_17	2496	12
times_and_seasons:times_and_seasons_1839_1846_1842_july_vol_03_no_17	2558	12
gutenberg_lds:parley_pratt	420	11
history_of_church:vol1	65	11
history_of_church:vol1	501	11
history_of_church:vol1	510	11
history_of_church:vol1	1112	11
history_of_church:vol1	1124	11
history_of_church:vol1	2449	11
history_of_church:vol1	2960	11
joseph_smith_papers:history_vol_a1	251	11
joseph_smith_papers:lectures_on_faith	99	11
joseph_smith_papers:lectures_on_faith	240	11
journal_of_discourses:vol_06	716	11
journal_of_discourses:vol_14	291	11
journal_of_discourses:vol_20	159	11
journal_of_discourses:vol_25	603	11
journal_of_discourses:vol_26	127	11
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	29	11
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	212	11
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	54	11
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	60	11
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	65	11
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	240	11
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	638	11
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	5	11
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	96	11
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	72	11
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	222	11
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	446	11
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	924	11
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_25	88	11
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_25	101	11
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_26	53	11
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_27	71	11
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_27	105	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_43	5	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_43	40	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	7	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	9	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	46	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	270	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	500	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	549	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	631	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	696	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	723	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	764	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	814	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	858	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	878	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	902	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	925	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	994	11
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	1357	11
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	37	11
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	55	11
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	455	11
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	469	11
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	20	11
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	206	11
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	309	11
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	385	11
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	420	11
millennial_star:millennial_star_1840_1859_1854_february_vol_16_no_05	2372	11
millennial_star:millennial_star_1840_1859_1855_march_vol_17_no_12	231	11
millennial_star:millennial_star_1840_1859_1856_may_vol_18_no_20	6	11
millennial_star:millennial_star_1840_1859_1857_march_vol_19_no_11	19	11
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	1904	11
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	4480	11
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	6391	11
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	14517	11
times_and_seasons:times_and_seasons_1839_1846_1840_april_vol_01_no_06	15	11
times_and_seasons:times_and_seasons_1839_1846_1840_december_vol_02_no_04	38	11
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	481	11
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	1548	11
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	51	10
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	90	10
history_of_church:vol1	1830	10
joseph_smith_papers:history_vol_a1	2	10
joseph_smith_papers:history_vol_a1	89	10
joseph_smith_papers:lectures_on_faith	97	10
journal_of_discourses:vol_06	703	10
journal_of_discourses:vol_08	816	10
journal_of_discourses:vol_09	304	10
journal_of_discourses:vol_15	339	10
journal_of_discourses:vol_25	269	10
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	2	10
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	210	10
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	300	10
millennial_star:millennial_star_1840_1859_1850_june_vol_18_no_20	119	10
millennial_star:millennial_star_1840_1859_1850_june_vol_18_no_20	129	10
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	28	10
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	94	10
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	31	10
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	146	10
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	226	10
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	506	10
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	628	10
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	1020	10
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_27	90	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	37	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	81	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	193	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	228	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	233	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	355	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	392	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	492	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	510	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	530	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	617	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	677	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	718	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	909	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	974	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	982	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	1113	10
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	1149	10
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	157	10
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	464	10
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	38	10
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	262	10
millennial_star:millennial_star_1840_1859_1852_november_vol_14_no_04	234	10
millennial_star:millennial_star_1840_1859_1853_april_vol_15_no_17	792	10
millennial_star:millennial_star_1840_1859_1853_august_vol_15_no_35	103	10
millennial_star:millennial_star_1840_1859_1855_october_vol_17_no_43	30	10
millennial_star:millennial_star_1840_1859_1856_august_vol_18_no_34	122	10
millennial_star:millennial_star_1840_1859_1856_november_vol_18_no_47	15	10
millennial_star:millennial_star_1840_1859_1857_april_vol_19_no_17	1972	10
millennial_star:millennial_star_1840_1859_1857_april_vol_19_no_17	2179	10
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	279	10
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	4535	10
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	5734	10
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	11879	10
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	14814	10
times_and_seasons:times_and_seasons_1839_1846_1839_july_vol_01_no_01	76	10
times_and_seasons:times_and_seasons_1839_1846_1840_april_vol_01_no_06	200	10
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	600	10
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	2403	10
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	3664	10
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	3942	10
times_and_seasons:times_and_seasons_1839_1846_1842_july_vol_03_no_17	300	10
times_and_seasons:times_and_seasons_1839_1846_1842_july_vol_03_no_17	4616	10
times_and_seasons:times_and_seasons_1839_1846_1844_november_vol_05_no_21	1542	10
times_and_seasons:times_and_seasons_1839_1846_1844_october_vol_05_no_19	181	10
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	76	9
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	669	9
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	248	9
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	455	9
gutenberg_lds:brigham_young_discourses	1319	9
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	658	9
gutenberg_lds:parley_pratt	281	9
history_of_church:vol1	290	9
history_of_church:vol1	2083	9
history_of_church:vol1	3002	9
history_of_church:vol1	3425	9
history_of_church:vol1	3951	9
joseph_smith_papers:journal_1841_1842	73	9
journal_of_discourses:vol_03	185	9
journal_of_discourses:vol_16	319	9
journal_of_discourses:vol_16	462	9
journal_of_discourses:vol_18	828	9
journal_of_discourses:vol_19	485	9
journal_of_discourses:vol_25	643	9
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	217	9
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	66	9
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	80	9
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	85	9
millennial_star:millennial_star_1840_1859_1850_june_vol_18_no_20	6	9
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	93	9
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	22	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	60	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	68	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	173	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	221	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	312	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	859	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	1058	9
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	1076	9
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_27	101	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	16	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	328	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	382	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	395	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	442	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	523	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	600	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	645	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	690	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	732	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	768	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	841	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	916	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	1015	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	1141	9
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	1168	9
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	42	9
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	183	9
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	195	9
millennial_star:millennial_star_1840_1859_1852_july_vol_14_no_21	385	9
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	107	9
millennial_star:millennial_star_1840_1859_1852_june_vol_25_no_17	189	9
millennial_star:millennial_star_1840_1859_1857_april_vol_19_no_17	743	9
millennial_star:millennial_star_1840_1859_1858_march_vol_20_no_12	1428	9
millennial_star:millennial_star_1840_1859_1858_march_vol_20_no_12	1759	9
millennial_star:millennial_star_1840_1859_1859_december_vol_21_no_53	311	9
pioneer_journals:wilford_woodruff_journals	2452	9
pioneer_journals:wilford_woodruff_journals	2938	9
pioneer_journals:wilford_woodruff_journals	2949	9
times_and_seasons:times_and_seasons_1839_1846_1840_december_vol_02_no_04	82	9
times_and_seasons:times_and_seasons_1839_1846_1840_september_vol_01_no_11	295	9
times_and_seasons:times_and_seasons_1839_1846_1840_september_vol_01_no_11	296	9
times_and_seasons:times_and_seasons_1839_1846_1841_april_vol_02_no_11	356	9
times_and_seasons:times_and_seasons_1839_1846_1841_january_vol_02_no_05	13	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	440	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	811	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	942	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	1703	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	2156	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	2179	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	2689	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	3102	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	3186	9
times_and_seasons:times_and_seasons_1839_1846_1841_june_vol_02_no_15	3346	9
times_and_seasons:times_and_seasons_1839_1846_1844_january_vol_05_no_02	266	9
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	470	8
general_conference:general_conference_2017_10_the_living_bread_which_came_down_from_heaven	1	8
gutenberg_lds:brigham_young_discourses	1852	8
gutenberg_lds:brigham_young_discourses	2278	8
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	417	8
history_of_church:vol1	246	8
history_of_church:vol1	288	8
history_of_church:vol1	603	8
history_of_church:vol1	1021	8
history_of_church:vol1	1188	8
history_of_church:vol1	2403	8
history_of_church:vol1	2496	8
history_of_church:vol1	3275	8
history_of_church:vol1	3958	8
joseph_smith_papers:lectures_on_faith	163	8
joseph_smith_papers:lectures_on_faith	235	8
journal_of_discourses:vol_03	187	8
journal_of_discourses:vol_04	232	8
journal_of_discourses:vol_07	289	8
journal_of_discourses:vol_14	139	8
journal_of_discourses:vol_14	183	8
journal_of_discourses:vol_16	125	8
journal_of_discourses:vol_16	774	8
journal_of_discourses:vol_18	702	8
journal_of_discourses:vol_19	234	8
journal_of_discourses:vol_23	646	8
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	270	8
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	8	8
millennial_star:millennial_star_1840_1859_1850_june_vol_18_no_20	153	8
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	22	8
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	273	8
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	8	8
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	24	8
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	138	8
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	84	8
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	144	8
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	604	8
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_26	42	8
